rainfall_mm,temperature_c,soil_ph,soil_moisture_pct,fertilizer_kg_per_hectare,irrigation_level_pct,yield_tons_per_hectare
533.0,29.7,8.06,31.3,301.2,7.1,5.58
1037.6,42.7,5.52,68.7,350.0,64.8,4.51
1227.7,22.9,6.61,32.4,88.5,62.2,5.19
773.9,19.4,6.49,48.8,215.8,74.9,5.92
757.8,26.0,6.41,37.7,41.5,83.3,5.69
817.5,20.2,6.41,45.5,157.1,76.4,5.85
1090.5,20.5,6.41,51.9,191.9,88.0,6.2
568.2,23.0,7.2,24.4,187.6,50.4,6.1
859.6,23.4,6.99,44.9,142.2,88.5,5.74
1043.8,23.2,6.84,62.9,41.8,68.4,5.61
925.3,30.6,4.07,71.4,13.8,54.8,4.83
847.4,25.5,6.74,43.0,32.5,61.2,6.24
1050.3,27.1,5.18,45.6,116.6,29.0,5.04
124.2,32.5,7.02,78.2,21.2,81.8,3.64
969.5,24.2,7.68,62.0,52.0,79.8,5.61
636.5,26.7,5.76,35.7,66.7,40.0,5.0
342.3,29.8,6.29,35.7,74.1,24.3,5.24
927.8,18.3,6.02,59.3,219.6,61.8,5.22
1143.4,16.1,7.49,29.8,86.7,22.8,4.46
765.6,29.7,6.58,61.3,123.5,52.6,5.42
1038.2,30.5,7.88,50.0,69.8,68.2,5.73
1203.1,38.3,6.83,52.8,143.5,82.0,4.39
1128.7,28.8,6.69,41.1,24.5,28.1,4.68
1210.0,32.1,6.55,35.6,18.8,54.2,4.84
985.5,27.0,7.15,66.9,208.6,41.2,5.37
818.9,29.5,5.11,41.3,94.6,90.8,5.88
399.5,36.3,6.57,38.8,89.1,88.2,4.81
738.5,17.4,6.44,43.8,50.4,20.7,5.48
589.2,30.1,7.08,47.9,37.8,26.4,4.72
1342.7,38.7,6.35,29.5,64.9,53.3,4.0
756.0,29.4,5.67,36.5,10.3,77.5,5.95
830.8,36.3,6.51,35.7,48.5,73.2,5.55
937.9,24.9,5.63,57.7,48.6,72.9,5.89
810.9,27.8,4.96,31.7,61.8,77.4,5.54
1223.8,28.2,7.08,18.7,80.6,67.1,5.35
644.3,16.9,6.96,15.5,252.3,42.6,4.97
848.7,22.2,6.87,22.9,84.5,76.0,5.05
614.4,22.5,7.54,65.4,172.1,86.7,6.14
470.0,32.1,5.97,45.2,65.0,60.9,4.58
647.1,32.4,5.36,52.5,78.9,64.1,5.77
790.7,29.6,6.44,53.0,5.8,22.9,4.98
692.7,32.1,6.22,45.8,11.4,24.9,5.46
626.9,27.2,5.83,43.9,69.3,82.1,5.48
448.4,34.0,6.44,60.7,40.3,31.5,4.88
779.2,28.0,6.01,47.2,128.3,64.4,6.32
423.8,28.3,5.03,66.0,62.7,32.2,4.59
990.0,26.7,6.15,54.3,171.2,10.5,6.15
820.6,31.4,5.59,35.7,287.0,8.0,5.64
435.6,25.9,6.69,37.5,12.8,72.0,5.08
722.7,32.9,5.98,34.1,40.2,38.8,5.7
612.0,22.3,7.39,63.3,87.5,47.0,5.95
879.8,22.5,7.78,38.9,29.2,55.6,5.47
1135.1,31.4,7.04,33.0,24.9,84.3,4.56
331.2,27.6,5.26,49.8,134.4,61.1,4.84
828.8,25.7,7.7,43.5,314.5,47.2,5.45
760.0,32.5,7.76,49.4,118.9,56.2,5.54
967.8,25.0,6.52,73.3,59.3,21.4,5.36
853.3,27.0,7.56,58.7,46.7,77.3,5.26
612.0,35.0,6.06,45.4,62.1,31.8,4.88
720.2,35.7,5.01,23.9,49.7,12.4,5.24
601.0,35.9,5.89,37.5,55.9,71.2,5.02
1069.0,26.6,7.88,55.7,18.2,96.5,5.15
805.3,34.2,5.31,27.4,187.3,55.6,5.62
1275.3,23.3,6.5,77.1,112.4,9.8,5.1
784.8,23.5,6.53,45.2,91.4,52.7,5.67
622.9,16.2,6.09,45.7,239.5,61.0,5.92
421.6,36.4,6.15,35.0,26.8,41.8,4.43
349.2,23.7,6.56,52.5,6.8,75.0,5.31
404.0,27.4,6.05,27.6,140.0,89.2,5.53
866.8,23.4,5.36,77.5,350.0,57.6,5.69
927.2,31.5,6.67,64.8,69.1,31.2,5.54
404.7,26.1,7.36,59.8,4.8,46.7,4.54
1023.8,21.5,7.2,24.1,121.3,72.6,5.59
679.2,30.2,5.85,48.1,6.1,37.6,5.09
836.7,20.8,5.5,63.1,62.1,67.9,5.45
1203.1,23.8,6.27,53.9,26.0,2.0,5.13
1024.2,17.5,7.75,30.0,197.2,34.4,5.36
732.9,20.9,7.02,35.2,48.0,46.6,5.69
577.2,28.9,7.06,38.2,183.0,32.1,5.43
262.0,18.2,7.21,35.9,28.4,43.0,4.0
620.2,20.6,6.84,67.9,39.2,53.9,5.33
747.2,28.0,6.6,16.2,235.2,21.2,5.48
553.2,25.3,7.03,54.8,18.0,27.3,5.08
767.2,38.0,6.06,25.6,69.1,91.6,4.87
819.2,37.2,5.37,30.6,39.3,36.0,4.5
743.8,23.7,7.08,14.9,119.0,19.6,5.52
637.5,30.8,7.49,36.8,11.1,76.1,5.04
842.2,31.7,5.61,67.7,46.0,60.7,5.96
910.5,25.0,7.16,49.0,96.0,69.9,5.43
527.4,20.5,7.84,27.0,41.8,59.4,4.98
1152.7,27.9,6.5,60.3,4.8,69.2,5.24
775.4,27.1,5.85,63.5,97.7,86.9,5.24
804.7,25.8,6.6,46.6,56.0,53.8,6.0
977.1,30.2,6.06,75.5,0.9,76.4,5.0
858.3,24.2,6.01,57.3,75.9,87.7,5.56
1038.3,22.2,6.85,55.2,201.9,67.8,5.91
871.8,28.5,5.22,32.9,9.4,18.3,5.46
646.9,29.9,5.34,54.4,71.5,70.2,5.23
890.4,22.1,6.52,48.3,104.4,38.7,5.67
514.1,32.6,6.48,52.8,5.9,58.0,5.36
827.1,19.1,6.77,34.7,1.8,55.7,5.25
791.7,25.1,8.0,46.9,49.9,34.8,5.23
748.0,26.7,6.58,32.7,125.3,56.9,5.81
767.9,24.8,6.98,12.8,14.0,61.9,5.35
329.5,25.2,5.72,60.0,144.9,32.9,4.74
662.8,37.4,7.11,22.5,85.5,48.1,5.11
823.2,23.7,6.08,46.6,32.3,71.8,5.54
840.0,40.2,6.56,50.0,58.0,45.3,5.01
543.1,30.2,6.41,49.9,269.5,87.9,5.61
1116.4,28.5,7.33,40.8,19.5,98.1,4.79
583.5,30.4,5.45,49.1,55.4,68.8,5.89
1042.4,40.6,4.67,52.1,78.4,7.3,3.74
906.8,23.0,6.33,56.0,11.9,53.6,5.79
638.4,22.4,6.87,71.0,3.6,43.2,5.26
1243.8,24.2,6.62,48.5,1.1,71.5,4.74
501.6,28.2,7.49,46.0,31.4,46.1,4.89
1029.8,19.4,6.85,31.4,6.1,74.2,5.07
1050.1,28.1,6.05,51.5,130.3,72.2,5.88
632.3,36.5,4.64,55.0,350.0,23.9,4.71
1148.1,28.8,6.31,42.1,5.1,44.8,4.79
737.5,26.5,7.32,53.2,45.4,71.9,6.04
872.2,24.9,6.19,40.6,2.1,37.2,5.3
865.1,32.5,6.52,55.1,11.5,83.2,5.46
766.4,23.9,6.84,58.7,31.2,41.7,5.66
1002.7,37.2,5.69,58.5,40.0,38.0,4.57
998.4,37.7,7.0,46.8,224.8,46.5,5.27
362.9,29.3,7.81,29.4,40.3,52.7,4.56
1126.1,27.9,6.36,35.8,54.9,61.6,5.0
384.4,33.2,5.6,53.9,22.5,71.9,4.8
1058.1,33.5,6.45,81.7,0.0,56.0,4.84
1081.7,24.0,4.72,39.9,183.7,77.0,5.41
527.3,25.4,6.77,51.8,6.8,20.3,5.06
697.3,21.4,6.86,36.7,266.5,41.2,5.41
523.6,30.0,7.84,30.4,11.2,41.3,4.88
746.3,31.3,6.34,34.9,74.3,42.2,4.91
723.0,21.3,6.83,13.8,350.0,69.1,5.99
994.9,25.7,5.81,65.3,11.9,13.4,4.9
1127.6,21.3,6.21,11.5,44.1,36.1,5.04
1148.9,23.5,5.28,41.0,121.3,69.5,4.86
659.5,30.8,6.34,27.3,2.6,90.6,4.98
747.7,24.3,6.26,31.7,93.6,40.2,5.52
379.1,26.5,6.74,65.6,6.7,66.1,5.34
598.5,19.9,6.0,48.0,21.6,15.6,5.11
1041.2,28.9,6.57,30.5,14.0,57.3,5.75
1203.9,27.8,6.23,36.2,190.3,58.5,5.34
491.4,24.4,6.23,33.5,15.9,41.1,5.03
651.9,27.1,6.56,44.3,3.3,49.6,5.5
793.4,28.9,6.53,47.6,70.9,49.9,5.84
870.0,23.9,7.11,73.4,34.0,57.0,5.69
597.6,20.6,6.4,16.3,41.6,80.3,5.74
906.0,37.0,6.22,44.5,10.1,74.9,5.06
681.5,24.8,6.36,40.3,110.3,77.7,6.07
796.4,27.5,5.93,59.2,73.6,31.9,6.28
936.6,33.1,6.21,50.3,36.2,92.7,5.01
801.6,45.0,8.12,53.9,15.1,78.2,3.87
690.9,21.8,5.77,50.2,72.0,59.3,5.94
772.6,30.2,6.28,31.0,120.6,31.5,5.25
777.9,24.5,6.19,63.2,30.0,27.3,5.28
707.5,25.3,6.3,57.0,2.1,52.5,5.24
735.3,24.4,6.24,58.7,19.3,30.1,5.65
1199.7,22.4,6.72,64.0,91.8,52.6,5.23
940.2,27.8,5.13,51.3,350.0,38.9,5.48
726.1,20.6,7.33,67.2,1.1,22.0,5.39
974.2,32.7,7.01,50.7,29.2,17.3,4.99
716.5,28.3,5.51,41.7,5.1,44.2,5.77
1093.3,30.1,4.68,44.9,30.4,33.5,5.04
892.4,25.7,5.72,44.6,41.7,44.4,5.83
773.2,26.2,6.31,37.2,202.9,23.4,6.34
911.9,29.4,8.56,69.5,6.7,34.7,5.22
407.3,22.2,6.93,49.4,120.1,61.7,5.02
518.3,26.2,5.05,46.4,40.3,50.3,5.23
501.5,23.7,5.95,50.8,133.4,94.3,5.23
835.7,23.5,6.46,89.7,57.6,59.3,5.17
1233.1,17.5,6.7,28.0,3.2,17.9,4.49
1357.8,34.7,5.45,32.3,233.8,60.6,4.62
959.5,24.6,6.39,24.3,6.9,84.3,5.77
925.2,33.8,5.93,41.5,72.8,57.1,5.51
349.7,33.3,5.62,48.7,168.1,48.0,4.25
664.3,21.6,6.71,38.0,6.7,83.0,5.56
603.1,22.6,7.12,36.9,64.6,66.1,5.28
644.8,40.8,7.17,47.1,139.1,84.4,5.0
758.0,36.8,6.96,37.5,343.4,33.4,4.98
682.0,27.8,6.1,49.7,103.1,50.6,5.82
305.2,29.3,7.07,61.7,26.1,16.7,4.19
987.0,24.8,6.75,55.2,96.2,28.8,5.65
531.8,30.2,6.61,58.2,97.9,44.7,5.24
859.8,24.4,6.01,61.3,96.3,29.5,5.27
1318.5,17.8,6.1,49.2,154.1,4.4,4.69
570.2,21.4,6.56,42.6,7.3,29.0,5.13
167.4,28.1,8.45,33.4,9.2,74.6,3.36
728.5,22.3,6.74,39.1,81.9,39.6,5.68
1075.2,27.7,6.01,37.1,246.1,13.2,5.28
1289.6,22.6,5.83,56.0,50.2,61.7,4.44
492.6,24.1,6.11,50.2,258.6,28.4,5.94
924.2,32.3,8.24,55.5,222.6,82.0,5.6
683.7,29.2,6.18,27.6,186.6,18.1,5.51
773.5,28.0,7.23,66.5,192.5,22.3,5.27
1461.1,32.4,6.2,38.6,182.9,50.2,3.6
424.3,30.4,6.71,28.5,137.1,6.6,4.66
863.4,35.2,7.13,38.4,95.0,74.1,5.31
916.9,25.7,6.04,82.3,2.0,50.5,5.75
1071.4,25.9,5.99,39.2,11.3,71.3,5.72
824.5,21.5,7.83,40.1,11.5,41.9,5.3
877.0,25.9,7.29,42.1,1.9,46.6,5.26
702.1,32.8,7.13,42.8,9.9,74.5,5.52
867.3,34.5,7.13,33.3,201.8,27.9,5.79
714.2,32.8,6.87,47.1,87.2,38.4,5.44
955.4,19.0,8.11,61.1,29.9,97.5,5.96
707.6,33.4,6.54,49.7,126.1,70.3,5.49
894.3,18.8,6.96,28.3,53.6,30.9,5.3
792.7,32.5,5.34,39.8,12.3,93.5,5.35
1081.5,26.2,5.84,36.7,172.7,14.5,5.33
787.2,31.5,5.54,45.8,33.1,10.7,4.99
356.7,21.3,7.52,65.0,96.0,39.8,5.0
1115.5,33.9,4.46,42.8,27.5,74.5,4.57
573.6,20.7,6.18,43.7,55.5,92.5,6.22
636.6,24.7,4.11,71.7,135.5,52.3,5.52
651.1,23.0,5.83,58.1,13.6,65.4,5.6
1143.6,19.2,6.11,53.6,302.7,65.2,5.97
266.1,28.5,7.61,74.4,5.8,77.4,4.35
1584.4,37.0,6.82,52.3,61.1,65.3,2.67
1064.0,41.3,5.83,15.2,198.2,54.8,4.16
855.8,28.5,7.35,57.5,233.0,65.9,5.85
786.3,33.6,6.51,21.1,21.1,50.3,5.5
871.4,29.2,6.53,51.8,12.4,51.4,5.76
930.3,30.5,5.54,19.3,103.1,52.3,5.26
961.3,26.3,5.71,38.0,3.4,17.1,5.97
938.9,29.0,5.84,39.5,53.1,26.5,5.42
822.4,30.7,6.54,33.4,127.3,62.6,6.12
750.7,25.1,6.56,39.8,65.7,75.7,5.92
762.2,27.6,7.74,60.5,16.7,49.0,5.59
751.3,27.7,6.81,34.3,53.4,42.4,5.54
1083.4,32.1,4.33,53.2,203.3,24.5,5.05
948.4,22.7,6.71,30.5,76.8,21.6,5.08
100.0,27.7,5.34,42.2,102.3,34.3,3.81
964.0,37.6,5.73,49.9,32.8,26.6,5.05
848.7,33.8,5.85,30.1,16.7,35.8,5.72
795.3,34.7,5.97,25.3,23.6,33.6,5.12
702.9,28.1,5.4,52.4,60.9,29.7,5.25
1081.0,29.6,6.66,61.8,26.3,49.8,5.65
1036.9,33.0,5.37,43.8,62.5,67.0,5.14
606.8,35.8,6.79,38.1,98.4,34.6,4.08
901.8,18.2,8.29,47.3,106.1,64.0,5.6
557.1,21.4,5.44,45.8,14.4,63.3,5.53
455.1,34.5,6.27,48.6,111.0,93.1,5.48
643.3,26.6,4.48,7.1,89.3,38.5,4.78
1015.6,24.6,6.26,29.0,1.0,57.4,5.44
1038.3,21.7,7.01,32.3,4.9,32.4,5.32
928.3,25.2,7.08,47.3,83.1,40.1,5.89
981.3,21.0,6.56,47.8,38.7,37.2,5.28
929.0,38.5,7.21,54.5,12.6,56.0,4.89
639.6,27.9,8.54,48.9,3.6,31.9,5.39
908.0,27.7,7.87,25.5,13.9,85.5,4.83
1000.1,30.9,6.08,66.7,252.7,80.4,5.71
988.6,32.8,5.34,64.1,104.0,16.2,5.53
1097.2,32.7,6.18,26.1,60.0,62.4,5.55
977.1,33.4,5.74,50.0,227.2,44.7,5.98
887.9,24.8,6.86,36.1,77.2,62.6,6.06
1067.5,26.5,5.56,47.1,103.5,44.8,6.02
793.4,31.8,6.44,60.8,26.6,23.0,5.67
579.5,25.4,7.17,77.0,71.1,40.9,4.7
759.2,28.0,6.42,56.3,12.4,87.3,5.53
613.8,30.0,5.74,49.4,41.5,48.3,5.84
631.2,31.9,7.44,39.9,2.7,53.3,5.02
763.9,19.1,5.0,47.7,19.5,9.7,5.59
601.9,31.6,6.24,65.4,6.2,64.6,5.46
723.0,26.8,6.47,44.3,39.3,64.4,6.27
326.6,31.5,6.51,31.7,148.1,6.3,4.44
853.3,31.9,6.64,20.7,38.0,43.4,4.78
800.3,36.0,6.99,52.7,142.5,80.5,5.45
595.7,34.8,6.47,48.7,85.5,37.6,4.8
964.8,34.7,6.21,35.3,57.0,46.3,5.07
1034.4,35.2,6.17,60.4,21.6,56.8,4.14
398.1,29.5,6.01,38.7,204.2,51.3,5.15
609.3,28.2,7.13,43.0,4.5,26.4,5.39
607.7,32.4,5.98,44.8,93.4,37.7,5.56
565.0,31.7,7.18,39.7,77.7,35.8,5.6
1007.4,26.5,6.52,48.5,46.5,48.0,5.62
751.5,30.0,6.08,62.3,22.0,44.9,5.29
733.9,27.8,6.99,27.9,45.1,28.8,5.89
299.0,23.7,5.92,52.3,164.9,77.6,5.09
958.9,34.5,7.01,47.6,145.0,60.4,5.45
490.2,28.3,6.67,47.3,226.9,70.3,5.55
815.0,38.2,6.02,58.1,29.4,44.9,4.74
869.3,19.9,6.92,45.7,39.2,40.8,5.93
1140.2,25.2,6.94,52.2,1.5,62.5,5.07
472.8,28.2,7.43,55.7,229.1,23.7,5.59
100.0,33.7,7.27,37.4,32.0,66.9,2.56
846.0,30.0,6.89,49.5,41.4,59.4,5.67
1250.1,29.6,5.6,41.2,190.7,31.2,4.94
1109.7,22.4,8.46,43.0,59.8,28.8,4.61
852.4,22.2,5.38,40.2,66.8,54.5,5.43
677.1,29.6,7.26,52.1,15.5,25.5,5.58
1001.8,21.2,6.85,46.2,55.2,63.6,5.73
556.6,25.3,5.56,50.9,200.3,44.5,5.72
919.1,30.5,6.4,44.7,65.4,76.1,6.07
926.4,23.1,6.44,20.9,23.6,35.8,5.55
1065.1,36.0,7.54,45.5,2.5,70.4,5.16
1489.9,34.1,5.93,46.0,32.8,14.1,2.81
898.1,20.1,6.29,48.6,68.0,27.1,5.66
672.8,23.3,4.63,36.1,3.5,7.2,5.09
793.6,16.6,7.89,27.1,75.3,29.1,4.86
357.7,24.1,5.64,54.4,59.3,40.9,5.34
626.3,31.8,6.76,40.9,122.4,45.0,5.41
697.7,25.9,6.42,47.6,2.3,61.1,5.66
669.0,30.3,6.42,40.8,121.4,68.2,5.6
838.1,20.4,7.15,44.9,58.9,64.6,6.03
594.4,32.0,7.84,38.3,37.0,30.7,5.03
1080.3,25.2,6.7,30.5,269.1,40.6,5.48
800.1,28.1,7.02,52.1,14.0,55.8,5.58
797.7,27.5,6.76,36.0,62.4,69.1,5.8
718.0,21.6,7.31,47.5,31.0,24.0,5.31
838.8,22.2,6.13,51.2,60.0,67.3,5.55
1006.3,32.8,7.36,36.2,64.3,31.5,5.04
583.2,30.0,7.39,26.9,7.5,79.8,5.16
635.5,33.3,7.37,81.4,86.6,66.0,5.34
724.1,29.6,5.97,37.1,80.5,78.1,5.63
463.5,28.7,6.37,54.4,117.4,35.1,4.94
595.2,19.4,6.69,74.1,7.6,51.4,4.81
680.9,26.6,5.4,56.8,28.2,53.4,5.24
1018.6,27.9,7.78,40.5,84.0,73.8,5.62
865.6,37.8,6.49,44.0,11.8,47.7,5.18
848.4,31.4,6.73,32.5,90.6,74.4,5.35
1012.7,35.7,6.04,58.2,4.9,25.9,4.94
765.7,31.0,5.44,53.5,32.6,40.0,5.53
897.6,24.4,6.02,37.3,150.0,49.0,6.4
774.2,28.6,6.68,29.4,119.1,45.9,6.45
866.3,29.2,7.04,25.2,82.8,15.9,5.83
654.3,23.3,6.63,59.8,163.5,28.8,5.97
190.3,26.1,6.78,46.8,98.8,32.8,4.29
766.4,27.0,6.23,48.2,58.6,61.1,5.56
1155.7,36.0,6.9,32.7,311.8,44.7,4.55
1031.6,17.6,7.69,23.0,95.0,61.6,4.73
1041.3,34.0,7.06,59.4,73.6,30.3,5.17
1109.0,23.3,7.15,45.6,42.1,68.8,5.08
822.2,21.1,6.74,58.6,186.2,23.4,6.05
849.3,33.9,5.3,39.2,28.0,76.6,4.96
645.6,31.7,5.66,41.4,0.7,88.4,5.39
721.0,34.3,6.86,55.7,17.5,75.6,5.09
953.9,32.0,6.49,56.0,9.3,28.0,4.81
1101.0,38.3,6.85,57.0,30.7,55.4,4.32
765.1,30.8,7.84,40.6,139.8,78.2,5.53
687.5,27.2,7.08,54.2,84.3,48.7,5.72
800.1,29.7,7.51,61.6,14.8,96.7,5.39
950.3,34.2,6.58,43.4,124.4,50.6,5.18
439.0,24.1,5.85,37.3,56.1,80.5,4.97
226.0,24.7,6.45,65.1,57.5,37.1,3.09
662.4,26.5,5.86,35.2,36.0,71.1,5.49
494.8,17.5,7.75,54.4,160.0,34.6,5.15
673.0,28.7,7.13,44.1,30.7,49.2,5.39
763.1,18.6,6.92,17.4,7.9,72.0,5.34
686.7,28.3,7.49,61.9,28.8,5.3,5.63
1163.1,32.3,4.88,5.0,100.5,30.6,4.76
881.7,25.6,6.97,15.2,85.7,18.0,5.77
875.1,36.4,5.45,52.9,16.7,86.0,4.92
955.6,20.7,6.49,52.9,9.5,28.5,5.07
515.3,34.0,6.25,35.4,86.5,97.9,5.09
1059.8,31.4,7.03,47.2,90.3,19.4,5.45
781.1,19.4,6.68,7.0,36.5,9.8,5.21
967.6,41.6,7.58,55.6,148.0,31.4,4.34
532.0,27.7,6.02,48.7,306.1,44.0,5.96
411.6,23.6,7.07,44.3,18.4,81.1,4.68
1004.5,21.0,6.63,45.3,68.8,31.0,5.33
894.1,26.9,5.19,52.4,0.4,79.5,5.52
574.5,27.4,5.77,44.6,99.9,75.0,5.89
582.6,28.5,6.38,16.9,42.8,43.2,5.59
1081.4,26.5,7.39,77.9,17.2,62.9,5.19
502.6,31.2,6.87,63.0,111.6,35.5,4.88
1210.7,26.1,5.57,25.7,133.1,38.4,5.27
574.8,18.3,6.39,39.8,9.4,70.3,4.92
959.6,27.3,8.11,41.5,3.3,39.3,5.05
717.8,16.2,6.59,61.2,32.5,71.4,5.09
950.8,29.8,6.24,12.6,78.7,59.1,5.37
664.0,23.1,6.89,37.5,126.2,75.8,5.54
759.3,28.8,7.11,18.6,63.2,57.0,5.68
810.2,34.6,6.14,40.7,69.5,75.3,5.61
549.5,23.3,6.9,37.9,128.7,44.6,5.79
985.2,33.3,6.24,46.2,60.2,81.7,5.52
671.7,25.8,7.08,35.9,75.6,29.3,5.68
742.9,36.8,6.64,33.7,58.1,66.4,4.91
551.4,26.2,6.89,54.3,169.9,15.1,5.35
159.4,23.8,5.89,51.8,21.5,68.8,3.79
752.2,31.4,5.84,53.3,24.5,72.6,5.51
1403.2,25.8,7.26,42.3,11.0,90.3,3.93
996.2,23.8,6.44,36.4,136.9,63.1,5.92
795.2,25.6,6.73,43.2,42.5,29.2,6.34
734.3,27.8,6.25,52.5,34.2,59.9,5.79
805.6,34.7,7.22,12.3,318.5,29.7,5.1
936.8,18.3,6.01,50.9,209.2,33.0,5.89
504.8,28.1,6.39,49.6,286.0,47.2,5.39
1078.6,31.1,7.13,45.9,12.3,3.2,5.04
978.8,29.0,7.44,42.8,177.5,81.1,5.92
979.5,34.5,6.08,6.5,31.9,55.2,4.91
909.6,27.6,8.07,38.4,1.0,28.3,5.02
804.9,27.1,6.75,71.8,39.7,39.3,5.6
968.2,31.0,5.67,45.2,56.9,48.7,5.29
948.0,28.5,6.8,40.4,9.2,32.2,5.22
711.5,26.0,6.19,45.3,61.7,30.0,5.17
656.6,30.6,6.85,50.3,136.9,46.7,5.65
825.5,24.7,6.47,54.9,37.9,81.3,6.44
1187.3,24.9,6.56,41.6,34.8,78.5,4.34
490.2,25.4,5.77,51.4,33.1,61.9,4.59
433.1,34.8,7.29,70.1,205.2,26.2,4.82
841.2,12.0,5.58,60.1,4.0,42.0,5.0
812.7,30.0,5.61,80.1,47.1,67.3,5.06
843.3,28.2,6.79,35.1,24.6,29.3,5.57
861.0,19.6,7.78,70.1,179.4,66.0,5.64
744.2,29.5,6.22,33.1,8.1,9.1,5.13
1172.5,30.4,7.06,50.3,42.4,58.6,5.1
399.8,30.9,7.36,56.0,41.8,83.3,4.59
592.9,14.7,7.15,37.3,175.4,78.9,5.68
774.2,34.8,6.25,46.3,19.4,81.2,4.76
389.2,24.3,5.63,58.7,82.8,67.0,5.03
756.0,31.4,4.73,34.3,11.5,55.0,5.2
1215.4,31.7,6.29,70.0,246.3,91.5,5.05
805.2,23.6,7.44,24.2,71.9,30.5,5.4
857.7,31.3,5.6,74.1,78.7,61.7,5.71
485.0,26.1,7.06,60.0,45.5,70.8,5.18
645.9,17.6,5.74,43.7,33.5,35.5,4.82
706.2,33.8,6.58,39.0,19.1,47.1,5.05
720.6,24.1,7.07,37.4,74.1,49.7,5.76
1120.4,23.7,5.97,43.0,247.3,78.0,5.43
939.4,26.0,6.64,44.3,35.7,45.8,5.49
522.1,29.4,6.17,63.8,171.8,43.5,5.71
861.6,27.7,7.06,74.5,12.9,71.1,5.32
924.6,30.7,6.69,48.0,220.1,81.5,5.86
1085.0,21.3,6.55,32.3,34.5,87.3,5.27
1195.1,24.3,7.75,36.8,38.2,25.2,5.1
546.2,27.4,7.03,42.3,49.7,70.5,5.48
597.3,37.5,5.95,29.5,101.3,19.1,5.11
485.6,27.4,6.43,27.3,101.7,79.3,5.18
741.5,33.4,6.44,76.5,52.3,85.5,5.96
916.6,28.2,6.56,49.5,59.2,75.4,6.0
1046.8,25.6,8.52,32.5,2.4,46.8,5.41
781.0,26.8,6.8,57.2,29.0,68.2,5.76
720.0,27.2,4.87,27.3,34.0,89.9,5.29
837.9,31.0,6.07,28.6,65.4,44.5,5.46
591.2,34.9,4.95,33.0,65.4,77.9,5.12
1322.4,29.8,6.24,69.8,99.0,24.4,4.45
398.1,33.9,4.91,41.2,101.0,39.3,4.46
846.2,23.2,5.8,8.4,21.5,10.2,5.15
1305.9,25.9,5.28,63.2,117.6,78.8,4.76
801.7,24.4,6.81,40.4,1.6,90.9,5.41
752.5,29.6,6.5,17.3,100.7,20.1,5.38
710.6,26.2,6.74,40.2,8.6,21.7,5.84
754.9,31.6,6.42,52.8,104.6,17.7,5.95
1143.2,23.3,5.38,51.1,59.9,25.2,4.83
247.0,28.2,6.91,72.0,46.0,42.5,4.76
1183.4,31.4,8.04,32.2,93.9,52.0,4.56
444.0,17.7,6.83,45.7,3.0,30.6,4.83
733.3,38.6,6.16,34.5,20.2,33.8,5.18
692.7,26.6,5.36,21.9,76.7,59.9,5.31
947.1,17.9,5.77,58.3,150.3,83.4,5.35
400.5,28.8,6.86,51.9,38.4,87.4,5.18
915.5,28.2,7.36,49.3,24.0,24.0,5.4
1306.1,27.6,6.71,51.4,58.5,79.8,4.57
459.2,33.0,7.14,34.7,77.9,46.2,4.55
847.4,31.7,7.07,29.9,43.6,10.4,5.71
634.5,29.5,6.91,45.6,167.5,29.9,5.75
906.5,30.3,5.97,62.4,59.3,23.3,5.69
804.8,27.5,6.64,69.1,2.9,45.2,5.81
639.6,36.9,5.82,56.9,20.2,74.3,4.47
922.0,20.6,6.51,45.4,47.9,76.6,5.73
1251.1,28.7,6.76,49.0,95.7,15.7,4.32
752.3,28.3,7.84,45.2,19.9,17.2,5.57
979.9,32.1,5.45,29.6,299.2,92.4,6.05
476.7,23.8,6.89,45.4,30.7,6.6,5.03
560.9,19.3,7.68,25.0,60.8,55.4,5.17
918.1,28.8,7.11,43.1,1.5,6.1,5.44
1171.0,29.4,7.17,69.5,172.9,21.5,5.22
888.9,35.4,6.97,57.3,124.4,89.4,5.46
721.7,21.6,7.54,31.2,17.4,67.5,5.68
799.8,33.8,5.63,43.9,216.5,12.4,5.44
487.4,39.8,5.39,32.5,30.4,39.1,4.27
951.1,26.1,6.49,44.1,94.3,24.5,5.29
1020.6,21.5,4.77,60.6,136.7,71.0,5.82
687.0,26.0,7.48,54.8,108.0,40.2,5.45
682.5,28.1,7.48,82.3,199.7,49.7,5.72
866.5,30.8,6.15,62.9,159.8,59.1,5.44
690.8,25.0,6.2,48.1,350.0,83.1,5.94
783.5,35.8,6.44,55.2,16.1,72.2,5.07
1324.9,22.4,6.54,42.0,29.1,84.7,4.66
738.2,19.3,6.6,28.1,80.9,28.0,5.97
710.4,33.5,6.95,64.6,105.7,13.1,5.16
638.1,16.6,6.36,60.1,61.2,55.6,5.1
986.0,27.0,7.25,41.4,6.1,94.9,5.8
754.7,43.6,6.86,49.1,147.4,68.1,4.37
637.7,27.9,6.01,63.6,259.3,70.3,6.57
1130.3,22.4,7.57,57.7,41.6,60.8,4.82
1154.9,27.7,5.41,23.1,20.4,26.1,4.97
649.9,27.7,6.43,48.7,1.6,64.1,5.01
333.4,28.8,7.27,42.5,21.7,4.1,4.11
1051.9,31.3,5.92,61.7,96.3,77.5,5.15
628.8,22.8,6.75,60.5,194.1,71.7,5.69
